filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
stayin_alive_the_begees,0.4275404214859009,0.08014778047800064,0.10442814975976944,0.0012687875423580408,2581.3730937165537,574020.3843243383,2701.174230895861,193066.1892636918,5718.865418803212,2858198.7041779803,0.1065416837993421,0.002249913442808894,-106.29197692871094,2834.125244140625,85.62970733642578,733.9893798828125,10.652619361877441,350.1530456542969,24.012435913085938,162.51210021972656,-0.24393706023693085,95.93095397949219,8.69873046875,100.4887924194336,2.242520570755005,60.42015838623047,6.676048755645752,51.058109283447266,-2.8201069831848145,63.40975570678711,4.649454116821289,55.99906921386719,-5.448273181915283,35.38131332397461,-0.3955291509628296,42.424381256103516,-3.6587390899658203,45.905120849609375,0.1314769983291626,50.81612777709961,-2.767759084701538,50.00038528442383,3.4038918018341064,44.25339889526367,-2.2108075618743896,49.015296936035156,-0.4241545498371124,40.163124084472656,-3.985377311706543,58.086463928222656,0.5779005885124207,46.912776947021484
cliffs_of_dover_eric_johnson,0.21542485058307648,0.08268234133720398,0.10764187574386597,0.0005895927897654474,1918.5876563656036,243321.70920520043,1852.2754297178126,156375.30682050367,3845.101749195772,1048404.0816134564,0.08942576310952012,0.0015812937362478646,-156.5366668701172,1865.17529296875,107.4501724243164,874.4005126953125,-39.42259979248047,545.159423828125,50.87671661376953,147.7019805908203,-19.620887756347656,139.51210021972656,-10.46985912322998,89.12960815429688,-30.672195434570312,69.23017120361328,-9.080665588378906,77.2952880859375,-5.552445411682129,82.9964599609375,-11.644237518310547,167.46237182617188,-6.941980838775635,140.5067901611328,-4.472771167755127,106.18737030029297,-15.418410301208496,117.93673706054688,-6.3092875480651855,88.7746810913086,-3.431162118911743,62.72370910644531,-0.9110601544380188,70.34188842773438,-14.665382385253906,75.2361068725586,-1.143879771232605,79.27456665039062,4.029745101928711,77.97883605957031,-1.4534872770309448,79.91609191894531
forward,0.20875157415866852,0.08604155480861664,0.09463661164045334,0.002691856352612376,976.6915916226583,261171.3170876916,1263.2160568483089,211062.18785813267,1534.5157209933727,857256.0510902024,0.05004429300503096,0.002184137635287281,-290.7401123046875,7881.33740234375,154.03907775878906,839.59619140625,7.793667316436768,656.091796875,12.612893104553223,225.6022186279297,-2.0786197185516357,119.58641815185547,6.945974826812744,97.21480560302734,-11.68843936920166,93.74028015136719,-16.929195404052734,113.6459732055664,-15.616165161132812,89.16181182861328,-9.207673072814941,93.17134094238281,-8.729701042175293,120.18757629394531,-6.248310089111328,120.92483520507812,-9.053186416625977,97.20911407470703,-8.860589981079102,103.59823608398438,-4.269565105438232,153.2499542236328,-2.265530824661255,104.7916488647461,1.5004980564117432,138.3816375732422,1.3719812631607056,138.50184631347656,-0.680320143699646,108.93262481689453,0.27037158608436584,117.02263641357422
gangplank_galleon,0.3389584422111511,0.0873623937368393,0.11622756719589233,0.0023243878968060017,1789.6727913694572,344021.6551753773,2041.9640267848406,130313.19842950444,3665.0665283203125,1588140.1319093194,0.08038784998544254,0.0020139352066914406,-150.72154235839844,4542.10498046875,108.66967010498047,847.5396118164062,-12.20100212097168,290.5197448730469,27.081527709960938,133.46755981445312,4.572488307952881,71.87944793701172,15.947587013244629,68.592041015625,-5.8435444831848145,57.19668197631836,9.371957778930664,62.78050994873047,-3.611475944519043,62.215858459472656,-0.5342715978622437,77.53423309326172,-2.7080116271972656,95.10812377929688,3.5152671337127686,59.42179489135742,-1.025512456893921,72.05390930175781,2.2544608116149902,58.14921569824219,-4.5992207527160645,135.07960510253906,3.1904501914978027,119.26100158691406,-1.293238878250122,111.6406478881836,1.197762370109558,71.99051666259766,-3.4426493644714355,110.10253143310547,5.273690223693848,118.39569854736328
accoustic_guitar,0.30896317958831787,0.08687794953584671,0.03303566202521324,0.00012785526632796973,2169.3625072284462,627848.5933951803,2412.7430608320906,178148.15702813186,4576.697325337413,3301635.2187924474,0.11279410252999227,0.0036953357338230038,-255.17303466796875,3109.44970703125,92.66555786132812,1125.4595947265625,-1.2201876640319824,227.58226013183594,20.23615837097168,145.81072998046875,12.42902946472168,92.94979095458984,23.300689697265625,91.99115753173828,8.813322067260742,84.59169006347656,3.4191248416900635,91.07220458984375,-6.570471286773682,57.43856430053711,2.479123830795288,56.815765380859375,-9.85188102722168,91.18634033203125,-5.184394359588623,56.27797317504883,-6.613022804260254,55.36417007446289,2.715550422668457,64.99555206298828,-3.161379337310791,64.27593994140625,-4.022607803344727,36.65022659301758,-8.9844970703125,47.33504104614258,0.5127308368682861,60.66946792602539,-7.834329128265381,60.39901351928711,4.032900810241699,65.1904525756836
moonlight_sonata,0.28056350350379944,0.08186250925064087,0.04385746270418167,0.0002127983170794323,582.2697638805107,2797.7146762487773,709.7948141908595,2298.8986190549704,1033.302085096991,14168.228305583312,0.03727339517221362,4.2655928146413056e-05,-384.9241027832031,1305.634521484375,244.61785888671875,186.58050537109375,8.640594482421875,403.8926696777344,-19.11801528930664,53.57191467285156,20.742942810058594,60.529842376708984,8.392340660095215,48.90055465698242,-4.777329921722412,38.941734313964844,-4.865530490875244,70.6434555053711,-9.303494453430176,58.7374267578125,-8.72721004486084,42.95547103881836,-3.778693675994873,40.802818298339844,-4.089554786682129,28.548688888549805,-5.129183769226074,44.54899215698242,-6.4149322509765625,44.21555709838867,-8.4401273727417,33.405250549316406,-6.107579708099365,29.533832550048828,-6.069464206695557,65.07939910888672,-9.411805152893066,69.43515014648438,-5.49111270904541,52.361392974853516,0.9316920042037964,54.21728515625
1812_overture,0.4735693037509918,0.07804534584283829,0.14251720905303955,0.010466892272233963,1971.7536537504348,356887.49850160227,2258.617875699648,187680.95124603205,4382.281834274622,1967387.5243122175,0.08764157132836688,0.001649502421531708,-98.59672546386719,12472.3974609375,111.0518569946289,623.6843872070312,-1.6849459409713745,124.45283508300781,27.350765228271484,60.74518585205078,-3.653937816619873,51.156795501708984,9.177409172058105,48.856788635253906,-4.334582805633545,38.764686584472656,2.3226490020751953,36.53635025024414,-4.666231632232666,32.061485290527344,3.293379545211792,38.085994720458984,-4.950138568878174,41.16061019897461,-0.3122693598270416,37.816688537597656,-5.165972709655762,33.24888610839844,-0.18408183753490448,37.04174041748047,-5.116114139556885,30.907514572143555,1.3327603340148926,28.21453857421875,-5.442026615142822,24.030975341796875,-1.0505484342575073,34.232398986816406,-4.747531414031982,35.23851776123047,0.32660043239593506,42.41165542602539
subnautica_below_zero,0.32869115471839905,0.08606263995170593,0.14741100370883942,0.006008791271597147,1419.7368807459065,326751.4187028023,1574.244125030125,230718.15936020127,2680.7837896671826,1649651.2183981133,0.07137749733939629,0.0025720643589731054,-155.4615936279297,2790.954833984375,147.8382568359375,1475.42724609375,-28.03025245666504,915.7984008789062,23.003395080566406,132.79283142089844,-7.77353572845459,288.1162109375,7.925877094268799,80.491943359375,-4.99222469329834,146.859130859375,-6.799843788146973,143.46266174316406,-4.460792541503906,289.5332946777344,-2.8833775520324707,129.26809692382812,-2.5290939807891846,68.7956314086914,2.9197046756744385,65.38874816894531,-3.303140163421631,52.315582275390625,3.956514358520508,68.35729217529297,-7.416954517364502,88.49663543701172,-5.343669414520264,65.94979095458984,-5.539361953735352,65.21253204345703,-2.9886043071746826,75.75581359863281,1.5148422718048096,62.853721618652344,1.3663884401321411,63.45981216430664
bluegrass_riff,0.3040649890899658,0.08211439847946167,0.21237070858478546,0.0023045309353619814,1656.4717873628374,148162.56268686953,2022.0759346726973,62173.084648898526,3375.862919952109,709149.5723242916,0.08008190426664087,0.0008820044224108371,-70.30755615234375,1820.6590576171875,116.6145248413086,373.53411865234375,-6.6510844230651855,123.59996795654297,24.25811767578125,160.6827392578125,-9.099676132202148,121.58916473388672,-3.0863161087036133,120.68733978271484,-12.581235885620117,151.68826293945312,11.087848663330078,109.57789611816406,1.7671414613723755,75.51994323730469,7.161924839019775,76.52544403076172,-7.372368335723877,65.03694152832031,-5.281623840332031,63.53556823730469,-5.185317039489746,77.48841094970703,-1.149278163909912,69.94587707519531,-3.856455087661743,80.17195129394531,1.956621527671814,71.33805084228516,0.8229787945747375,72.06192779541016,1.373651385307312,75.34937286376953,-3.2971787452697754,118.66171264648438,7.448869705200195,106.34124755859375
in_a_sentimental_mood,0.23275336623191833,0.0876152366399765,0.11347257345914841,0.00240513333119452,1391.3973996371144,203071.26115827262,1800.6567706469466,163731.72731368346,2618.7758312874903,1616520.2453956914,0.06171429046536378,0.0007210275359620809,-206.01876831054688,3196.9501953125,130.23214721679688,757.7828979492188,-3.3857014179229736,642.5095825195312,22.755001068115234,395.57318115234375,1.3281246423721313,192.36880493164062,1.4480900764465332,94.10650634765625,-5.787583351135254,92.97659301757812,-5.027508735656738,85.58048248291016,-9.345666885375977,64.30403137207031,7.175742149353027,91.0378646850586,-2.752413749694824,86.87999725341797,6.402355670928955,102.03755950927734,-1.154384732246399,115.13362121582031,9.409027099609375,125.25926208496094,-6.556858539581299,102.69337463378906,2.3745412826538086,120.80611419677734,-5.835094451904297,111.1436996459961,-3.9253692626953125,107.84223937988281,-1.091759443283081,103.71612548828125,2.88728404045105,136.01820373535156
